"Country","Time","Category","Continent"
"GBR",159.066666666667,"Mass","Europe"
"GBR",159.066666666667,"Mass","Europe"
"ESP",159.1,"Mass","Europe"
"GBR",159.116666666667,"Mass","Europe"
"GBR",159.133333333333,"Mass","Europe"
"GBR",159.133333333333,"Mass","Europe"
"GBR",159.133333333333,"Mass","Europe"
"USA",159.15,"Mass","Americas"
"GBR",159.166666666667,"Mass","Europe"
"GBR",159.183333333333,"Mass","Europe"
"CAN",159.183333333333,"Mass","Americas"
"GBR",159.183333333333,"Mass","Europe"
"GBR",159.183333333333,"Mass","Europe"
"GBR",159.2,"Mass","Europe"
"GBR",159.2,"Mass","Europe"
"GBR",159.216666666667,"Mass","Europe"
"POL",159.216666666667,"Mass","Europe"
"USA",159.233333333333,"Mass","Americas"
"GBR",159.233333333333,"Mass","Europe"
"GBR",159.233333333333,"Mass","Europe"
"GBR",159.25,"Mass","Europe"
"GBR",159.25,"Mass","Europe"
"GBR",159.25,"Mass","Europe"
"GBR",159.266666666667,"Mass","Europe"
"GBR",159.266666666667,"Mass","Europe"
"GBR",159.266666666667,"Mass","Europe"
"GBR",159.283333333333,"Mass","Europe"
"GBR",159.283333333333,"Mass","Europe"
"GBR",159.283333333333,"Mass","Europe"
"GBR",159.283333333333,"Mass","Europe"
"IRL",159.3,"Mass","Europe"
"FRA",159.316666666667,"Mass","Europe"
"GBR",159.316666666667,"Mass","Europe"
"GBR",159.316666666667,"Mass","Europe"
"GBR",159.316666666667,"Mass","Europe"
"IRL",159.333333333333,"Mass","Europe"
"JPN",159.333333333333,"Mass","Asia"
"GBR",159.35,"Mass","Europe"
"ITA",159.366666666667,"Mass","Europe"
"GBR",159.366666666667,"Mass","Europe"
"IRL",159.383333333333,"Mass","Europe"
"SUI",159.4,"Mass","Europe"
"GBR",159.416666666667,"Mass","Europe"
"GBR",159.433333333333,"Mass","Europe"
"RSA",159.433333333333,"Mass","Africa"
"ITA",159.433333333333,"Mass","Europe"
"GBR",159.433333333333,"Mass","Europe"
"USA",159.45,"Mass","Americas"
"AUS",159.5,"Mass","Oceania"
"GBR",159.5,"Mass","Europe"
"GBR",159.516666666667,"Mass","Europe"
"IRL",159.533333333333,"Mass","Europe"
"FRA",159.533333333333,"Mass","Europe"
"GBR",159.55,"Mass","Europe"
"GBR",159.55,"Mass","Europe"
"GBR",159.566666666667,"Mass","Europe"
"GBR",159.583333333333,"Mass","Europe"
"GBR",159.583333333333,"Mass","Europe"
"GBR",159.6,"Mass","Europe"
"GBR",159.6,"Mass","Europe"
"IRL",159.616666666667,"Mass","Europe"
"GBR",159.616666666667,"Mass","Europe"
"GBR",159.616666666667,"Mass","Europe"
"ITA",159.633333333333,"Mass","Europe"
"GBR",159.633333333333,"Mass","Europe"
"IRL",159.65,"Mass","Europe"
"GBR",159.666666666667,"Mass","Europe"
"GBR",159.683333333333,"Mass","Europe"
"IRL",159.716666666667,"Mass","Europe"
"GBR",159.75,"Mass","Europe"
"CAN",159.766666666667,"Mass","Americas"
"GBR",159.766666666667,"Mass","Europe"
"GBR",159.766666666667,"Mass","Europe"
"GBR",159.766666666667,"Mass","Europe"
"GBR",159.783333333333,"Mass","Europe"
"GBR",159.783333333333,"Mass","Europe"
"IRL",159.8,"Mass","Europe"
"GBR",159.833333333333,"Mass","Europe"
"IRL",159.85,"Mass","Europe"
"GBR",159.85,"Mass","Europe"
"CAN",159.866666666667,"Mass","Americas"
"ITA",159.9,"Mass","Europe"
"GBR",159.9,"Mass","Europe"
"GBR",159.9,"Mass","Europe"
"GBR",159.9,"Mass","Europe"
"GBR",159.916666666667,"Mass","Europe"
"AUS",159.916666666667,"Mass","Oceania"
"USA",159.916666666667,"Mass","Americas"
"GBR",159.916666666667,"Mass","Europe"
"USA",159.933333333333,"Mass","Americas"
"GBR",159.933333333333,"Mass","Europe"
"GBR",159.966666666667,"Mass","Europe"
"IRL",159.966666666667,"Mass","Europe"
"GBR",159.966666666667,"Mass","Europe"
"USA",159.983333333333,"Mass","Americas"
"GBR",159.983333333333,"Mass","Europe"
"GBR",159.983333333333,"Mass","Europe"
"ESP",159.983333333333,"Mass","Europe"
"GBR",160,"Mass","Europe"
"GBR",160,"Mass","Europe"
"GBR",160.083333333333,"Mass","Europe"
"USA",160.116666666667,"Mass","Americas"
"GBR",160.133333333333,"Mass","Europe"
"GBR",160.133333333333,"Mass","Europe"
"GBR",160.15,"Mass","Europe"
"GBR",160.183333333333,"Mass","Europe"
"GBR",160.183333333333,"Mass","Europe"
"GBR",160.183333333333,"Mass","Europe"
"GBR",160.216666666667,"Mass","Europe"
"GBR",160.216666666667,"Mass","Europe"
"ESP",160.233333333333,"Mass","Europe"
"GBR",160.25,"Mass","Europe"
"CHN",160.266666666667,"Mass","Asia"
"USA",160.283333333333,"Mass","Americas"
"USA",160.283333333333,"Mass","Americas"
"GBR",160.3,"Mass","Europe"
"GBR",160.3,"Mass","Europe"
"GBR",160.316666666667,"Mass","Europe"
"GBR",160.35,"Mass","Europe"
"GBR",160.35,"Mass","Europe"
"SWE",160.35,"Mass","Europe"
"GBR",160.35,"Mass","Europe"
"FRA",160.366666666667,"Mass","Europe"
"ESP",160.383333333333,"Mass","Europe"
"GBR",160.4,"Mass","Europe"
"GBR",160.4,"Mass","Europe"
"GBR",160.416666666667,"Mass","Europe"
"GBR",160.45,"Mass","Europe"
"GBR",160.466666666667,"Mass","Europe"
"GBR",160.466666666667,"Mass","Europe"
"FRA",160.5,"Mass","Europe"
"BEL",160.5,"Mass","Europe"
"GBR",160.516666666667,"Mass","Europe"
"GBR",160.516666666667,"Mass","Europe"
"UKR",160.516666666667,"Mass","Europe"
"GBR",160.516666666667,"Mass","Europe"
"GBR",160.516666666667,"Mass","Europe"
"GBR",160.566666666667,"Mass","Europe"
"AUT",160.616666666667,"Mass","Europe"
"GBR",160.65,"Mass","Europe"
"GBR",160.666666666667,"Mass","Europe"
"ESP",160.683333333333,"Mass","Europe"
"NZL",160.683333333333,"Mass","Oceania"
"GBR",160.683333333333,"Mass","Europe"
"NED",160.7,"Mass","Europe"
"GBR",160.716666666667,"Mass","Europe"
"GBR",160.716666666667,"Mass","Europe"
"GBR",160.766666666667,"Mass","Europe"
"GBR",160.783333333333,"Mass","Europe"
"USA",160.8,"Mass","Americas"
"GBR",160.8,"Mass","Europe"
"GBR",160.8,"Mass","Europe"
"GBR",160.85,"Mass","Europe"
"GBR",160.866666666667,"Mass","Europe"
"GBR",160.883333333333,"Mass","Europe"
"CYP",160.9,"Mass","Asia"
"IRL",160.916666666667,"Mass","Europe"
"GBR",160.916666666667,"Mass","Europe"
"USA",160.933333333333,"Mass","Americas"
"GBR",160.933333333333,"Mass","Europe"
"GBR",160.933333333333,"Mass","Europe"
"GBR",160.933333333333,"Mass","Europe"
"IRL",160.95,"Mass","Europe"
"ESP",160.95,"Mass","Europe"
"GBR",160.983333333333,"Mass","Europe"
"IRL",160.983333333333,"Mass","Europe"
"GBR",161,"Mass","Europe"
"USA",161.016666666667,"Mass","Americas"
"GBR",161.033333333333,"Mass","Europe"
"GBR",161.083333333333,"Mass","Europe"
"GBR",161.083333333333,"Mass","Europe"
"NED",161.083333333333,"Mass","Europe"
"GBR",161.116666666667,"Mass","Europe"
"GBR",161.133333333333,"Mass","Europe"
"GBR",161.133333333333,"Mass","Europe"
"GBR",161.15,"Mass","Europe"
"FRA",161.15,"Mass","Europe"
"GBR",161.15,"Mass","Europe"
"GBR",161.183333333333,"Mass","Europe"
"GBR",161.2,"Mass","Europe"
"GBR",161.2,"Mass","Europe"
"GBR",161.233333333333,"Mass","Europe"
"GBR",161.233333333333,"Mass","Europe"
"GBR",161.25,"Mass","Europe"
"USA",161.25,"Mass","Americas"
"GBR",161.3,"Mass","Europe"
"GBR",161.3,"Mass","Europe"
"GBR",161.3,"Mass","Europe"
"GBR",161.316666666667,"Mass","Europe"
"MRI",161.316666666667,"Mass","Africa"
"GBR",161.316666666667,"Mass","Europe"
"IRL",161.333333333333,"Mass","Europe"
"GBR",161.333333333333,"Mass","Europe"
"GBR",161.35,"Mass","Europe"
"GBR",161.366666666667,"Mass","Europe"
"GBR",161.383333333333,"Mass","Europe"
"GBR",161.4,"Mass","Europe"
"GBR",161.4,"Mass","Europe"
"GBR",161.416666666667,"Mass","Europe"
"GBR",161.416666666667,"Mass","Europe"
"GBR",161.416666666667,"Mass","Europe"
"NOR",161.416666666667,"Mass","Europe"
"GUA",161.45,"Mass","Americas"
"BRA",161.45,"Mass","Americas"
"GBR",161.483333333333,"Mass","Europe"
"ESP",161.5,"Mass","Europe"
"GBR",161.516666666667,"Mass","Europe"
"CZE",161.516666666667,"Mass","Europe"
"GBR",161.516666666667,"Mass","Europe"
"GBR",161.583333333333,"Mass","Europe"
"GBR",161.583333333333,"Mass","Europe"
"GBR",161.6,"Mass","Europe"
"GBR",161.6,"Mass","Europe"
"GBR",161.633333333333,"Mass","Europe"
"IRL",161.633333333333,"Mass","Europe"
"GBR",161.65,"Mass","Europe"
"GBR",161.666666666667,"Mass","Europe"
"IRL",161.666666666667,"Mass","Europe"
"FRA",161.683333333333,"Mass","Europe"
"GBR",161.7,"Mass","Europe"
"NED",161.716666666667,"Mass","Europe"
"GBR",161.716666666667,"Mass","Europe"
"GBR",161.716666666667,"Mass","Europe"
"GBR",161.8,"Mass","Europe"
"GBR",161.8,"Mass","Europe"
"GBR",161.816666666667,"Mass","Europe"
"GBR",161.85,"Mass","Europe"
"GBR",161.866666666667,"Mass","Europe"
"GBR",161.866666666667,"Mass","Europe"
"GBR",161.866666666667,"Mass","Europe"
"AUS",161.883333333333,"Mass","Oceania"
"ROU",161.9,"Mass","Europe"
"FRA",161.9,"Mass","Europe"
"GBR",161.916666666667,"Mass","Europe"
"GBR",161.916666666667,"Mass","Europe"
"GBR",161.916666666667,"Mass","Europe"
"GBR",161.933333333333,"Mass","Europe"
"NED",161.933333333333,"Mass","Europe"
"GBR",161.95,"Mass","Europe"
"GBR",161.95,"Mass","Europe"
"GBR",161.95,"Mass","Europe"
"GBR",161.966666666667,"Mass","Europe"
"GBR",161.966666666667,"Mass","Europe"
"GBR",161.983333333333,"Mass","Europe"
"GBR",161.983333333333,"Mass","Europe"
"AUS",162.016666666667,"Mass","Oceania"
"GBR",162.016666666667,"Mass","Europe"
"GBR",162.066666666667,"Mass","Europe"
"GBR",162.066666666667,"Mass","Europe"
"GBR",162.116666666667,"Mass","Europe"
"NOR",162.116666666667,"Mass","Europe"
"IRL",162.116666666667,"Mass","Europe"
"GBR",162.15,"Mass","Europe"
"USA",162.15,"Mass","Americas"
"IRL",162.166666666667,"Mass","Europe"
"GBR",162.166666666667,"Mass","Europe"
"GBR",162.166666666667,"Mass","Europe"
"GBR",162.183333333333,"Mass","Europe"
"GBR",162.216666666667,"Mass","Europe"
"GBR",162.216666666667,"Mass","Europe"
"GBR",162.216666666667,"Mass","Europe"
"GBR",162.233333333333,"Mass","Europe"
"GBR",162.233333333333,"Mass","Europe"
"GBR",162.25,"Mass","Europe"
"GBR",162.266666666667,"Mass","Europe"
"GBR",162.266666666667,"Mass","Europe"
"GBR",162.266666666667,"Mass","Europe"
"USA",162.283333333333,"Mass","Americas"
"GBR",162.283333333333,"Mass","Europe"
"GBR",162.3,"Mass","Europe"
"GBR",162.3,"Mass","Europe"
"GBR",162.3,"Mass","Europe"
"GBR",162.316666666667,"Mass","Europe"
"GBR",162.316666666667,"Mass","Europe"
"GBR",162.316666666667,"Mass","Europe"
"CHI",162.333333333333,"Mass","Europe"
"GBR",162.35,"Mass","Europe"
"GBR",162.35,"Mass","Europe"
"AUS",162.383333333333,"Mass","Oceania"
"GBR",162.383333333333,"Mass","Europe"
"GBR",162.383333333333,"Mass","Europe"
"GBR",162.4,"Mass","Europe"
"BEL",162.4,"Mass","Europe"
"BRA",162.416666666667,"Mass","Americas"
"GBR",162.416666666667,"Mass","Europe"
"CHN",162.433333333333,"Mass","Asia"
"MEX",162.466666666667,"Mass","Americas"
"GBR",162.516666666667,"Mass","Europe"
"GBR",162.533333333333,"Mass","Europe"
"GBR",162.583333333333,"Mass","Europe"
"GBR",162.583333333333,"Mass","Europe"
"ESP",162.6,"Mass","Europe"
"GBR",162.616666666667,"Mass","Europe"
"GBR",162.616666666667,"Mass","Europe"
"GBR",162.616666666667,"Mass","Europe"
"GBR",162.633333333333,"Mass","Europe"
"GBR",162.666666666667,"Mass","Europe"
"GBR",162.666666666667,"Mass","Europe"
"AUS",162.683333333333,"Mass","Oceania"
"GBR",162.7,"Mass","Europe"
"GBR",162.716666666667,"Mass","Europe"
"GBR",162.733333333333,"Mass","Europe"
"GBR",162.733333333333,"Mass","Europe"
"USA",162.733333333333,"Mass","Americas"
"GBR",162.75,"Mass","Europe"
"GBR",162.766666666667,"Mass","Europe"
"GBR",162.783333333333,"Mass","Europe"
"GBR",162.783333333333,"Mass","Europe"
"GBR",162.8,"Mass","Europe"
"GBR",162.8,"Mass","Europe"
"GBR",162.8,"Mass","Europe"
"GBR",162.8,"Mass","Europe"
"GBR",162.816666666667,"Mass","Europe"
"CAN",162.816666666667,"Mass","Americas"
"GBR",162.833333333333,"Mass","Europe"
"GBR",162.833333333333,"Mass","Europe"
"GBR",162.833333333333,"Mass","Europe"
"USA",162.85,"Mass","Americas"
"FIN",162.85,"Mass","Europe"
"CHI",162.85,"Mass","Europe"
"GBR",162.85,"Mass","Europe"
"IRL",162.866666666667,"Mass","Europe"
"GBR",162.866666666667,"Mass","Europe"
"LTU",162.866666666667,"Mass","Europe"
"GBR",162.883333333333,"Mass","Europe"
"GBR",162.883333333333,"Mass","Europe"
"GBR",162.9,"Mass","Europe"
"GBR",162.9,"Mass","Europe"
"GER",162.933333333333,"Mass","Europe"
"GBR",162.933333333333,"Mass","Europe"
"LAT",162.95,"Mass","Europe"
"GBR",162.966666666667,"Mass","Europe"
"CYP",162.966666666667,"Mass","Asia"
"RSA",162.983333333333,"Mass","Africa"
"GER",162.983333333333,"Mass","Europe"
"RSA",162.983333333333,"Mass","Africa"
"IRL",163,"Mass","Europe"
"GBR",163.033333333333,"Mass","Europe"
"GBR",163.05,"Mass","Europe"
"GBR",163.05,"Mass","Europe"
"GBR",163.066666666667,"Mass","Europe"
"GBR",163.066666666667,"Mass","Europe"
"GBR",163.1,"Mass","Europe"
"GBR",163.1,"Mass","Europe"
"MEX",163.116666666667,"Mass","Americas"
"GBR",163.116666666667,"Mass","Europe"
"GBR",163.166666666667,"Mass","Europe"
"USA",163.183333333333,"Mass","Americas"
"GBR",163.2,"Mass","Europe"
"GBR",163.233333333333,"Mass","Europe"
"GBR",163.25,"Mass","Europe"
"GBR",163.283333333333,"Mass","Europe"
"GBR",163.283333333333,"Mass","Europe"
"GBR",163.283333333333,"Mass","Europe"
"GBR",163.3,"Mass","Europe"
"GBR",163.316666666667,"Mass","Europe"
"ITA",163.333333333333,"Mass","Europe"
"USA",163.333333333333,"Mass","Americas"
"GBR",163.35,"Mass","Europe"
"GBR",163.366666666667,"Mass","Europe"
"GBR",163.416666666667,"Mass","Europe"
"GBR",163.416666666667,"Mass","Europe"
"FRA",163.433333333333,"Mass","Europe"
"GBR",163.433333333333,"Mass","Europe"
"GBR",163.433333333333,"Mass","Europe"
"GBR",163.433333333333,"Mass","Europe"
"GBR",163.466666666667,"Mass","Europe"
"GBR",163.483333333333,"Mass","Europe"
"GBR",163.483333333333,"Mass","Europe"
"ESP",163.483333333333,"Mass","Europe"
"GBR",163.516666666667,"Mass","Europe"
"GBR",163.516666666667,"Mass","Europe"
"GBR",163.533333333333,"Mass","Europe"
"GBR",163.533333333333,"Mass","Europe"
"GBR",163.533333333333,"Mass","Europe"
"GBR",163.55,"Mass","Europe"
"RSA",163.55,"Mass","Africa"
"GBR",163.566666666667,"Mass","Europe"
"GBR",163.566666666667,"Mass","Europe"
"AUS",163.583333333333,"Mass","Oceania"
"GBR",163.583333333333,"Mass","Europe"
"CAN",163.583333333333,"Mass","Americas"
"GBR",163.6,"Mass","Europe"
"GBR",163.6,"Mass","Europe"
"GBR",163.616666666667,"Mass","Europe"
"GBR",163.633333333333,"Mass","Europe"
"GBR",163.65,"Mass","Europe"
"GBR",163.666666666667,"Mass","Europe"
"GBR",163.666666666667,"Mass","Europe"
"GBR",163.666666666667,"Mass","Europe"
"GBR",163.666666666667,"Mass","Europe"
"NED",163.683333333333,"Mass","Europe"
"GBR",163.7,"Mass","Europe"
"GBR",163.7,"Mass","Europe"
"GBR",163.716666666667,"Mass","Europe"
"GBR",163.716666666667,"Mass","Europe"
"GBR",163.716666666667,"Mass","Europe"
"GBR",163.733333333333,"Mass","Europe"
"USA",163.733333333333,"Mass","Americas"
"FRA",163.766666666667,"Mass","Europe"
"GBR",163.783333333333,"Mass","Europe"
"GBR",163.783333333333,"Mass","Europe"
"GBR",163.8,"Mass","Europe"
"GBR",163.8,"Mass","Europe"
"GBR",163.8,"Mass","Europe"
"GBR",163.8,"Mass","Europe"
"CAN",163.816666666667,"Mass","Americas"
"GBR",163.833333333333,"Mass","Europe"
"GBR",163.866666666667,"Mass","Europe"
"GBR",163.866666666667,"Mass","Europe"
"POL",163.9,"Mass","Europe"
"GBR",163.933333333333,"Mass","Europe"
"GBR",163.933333333333,"Mass","Europe"
"GBR",163.933333333333,"Mass","Europe"
"GBR",163.933333333333,"Mass","Europe"
"GBR",163.966666666667,"Mass","Europe"
"GBR",163.966666666667,"Mass","Europe"
"GBR",164,"Mass","Europe"
"GBR",164.033333333333,"Mass","Europe"
"GBR",164.033333333333,"Mass","Europe"
"USA",164.033333333333,"Mass","Americas"
"GBR",164.05,"Mass","Europe"
"GBR",164.05,"Mass","Europe"
"GBR",164.05,"Mass","Europe"
"NOR",164.066666666667,"Mass","Europe"
"MEX",164.1,"Mass","Americas"
"CZE",164.116666666667,"Mass","Europe"
"GBR",164.15,"Mass","Europe"
"GBR",164.183333333333,"Mass","Europe"
"GBR",164.2,"Mass","Europe"
"GBR",164.2,"Mass","Europe"
"MEX",164.2,"Mass","Americas"
"GBR",164.216666666667,"Mass","Europe"
"GBR",164.233333333333,"Mass","Europe"
"AUS",164.233333333333,"Mass","Oceania"
"GBR",164.25,"Mass","Europe"
"GBR",164.283333333333,"Mass","Europe"
"GBR",164.3,"Mass","Europe"
"GBR",164.316666666667,"Mass","Europe"
"IRL",164.316666666667,"Mass","Europe"
"USA",164.333333333333,"Mass","Americas"
"FRA",164.35,"Mass","Europe"
"GBR",164.366666666667,"Mass","Europe"
"GBR",164.366666666667,"Mass","Europe"
"GBR",164.366666666667,"Mass","Europe"
"GBR",164.366666666667,"Mass","Europe"
"GBR",164.383333333333,"Mass","Europe"
"GBR",164.4,"Mass","Europe"
"IRL",164.416666666667,"Mass","Europe"
"LTU",164.45,"Mass","Europe"
"GBR",164.45,"Mass","Europe"
"GBR",164.45,"Mass","Europe"
"GBR",164.466666666667,"Mass","Europe"
"GBR",164.483333333333,"Mass","Europe"
"GBR",164.5,"Mass","Europe"
"HKG",164.516666666667,"Mass","Asia"
"GBR",164.533333333333,"Mass","Europe"
"GBR",164.533333333333,"Mass","Europe"
"GBR",164.533333333333,"Mass","Europe"
"FRA",164.55,"Mass","Europe"
"ITA",164.55,"Mass","Europe"
"GBR",164.55,"Mass","Europe"
"GBR",164.55,"Mass","Europe"
"GBR",164.583333333333,"Mass","Europe"
"GBR",164.6,"Mass","Europe"
"GBR",164.616666666667,"Mass","Europe"
"GBR",164.616666666667,"Mass","Europe"
"GBR",164.633333333333,"Mass","Europe"
"GBR",164.633333333333,"Mass","Europe"
"GBR",164.633333333333,"Mass","Europe"
"IRL",164.65,"Mass","Europe"
"GBR",164.65,"Mass","Europe"
"GBR",164.666666666667,"Mass","Europe"
"GBR",164.666666666667,"Mass","Europe"
"GBR",164.7,"Mass","Europe"
"GBR",164.716666666667,"Mass","Europe"
"POL",164.716666666667,"Mass","Europe"
"GBR",164.75,"Mass","Europe"
"GBR",164.75,"Mass","Europe"
"GBR",164.766666666667,"Mass","Europe"
"GBR",164.766666666667,"Mass","Europe"
"GBR",164.783333333333,"Mass","Europe"
"GBR",164.783333333333,"Mass","Europe"
"BRA",164.8,"Mass","Americas"
"FIN",164.8,"Mass","Europe"
"GBR",164.8,"Mass","Europe"
"IRL",164.8,"Mass","Europe"
"GBR",164.816666666667,"Mass","Europe"
"GBR",164.833333333333,"Mass","Europe"
"JPN",164.833333333333,"Mass","Asia"
"GBR",164.833333333333,"Mass","Europe"
"GBR",164.85,"Mass","Europe"
"ITA",164.85,"Mass","Europe"
"GBR",164.85,"Mass","Europe"
"POL",164.866666666667,"Mass","Europe"
"GBR",164.866666666667,"Mass","Europe"
"GBR",164.883333333333,"Mass","Europe"
"GBR",164.9,"Mass","Europe"
"GBR",164.9,"Mass","Europe"
"GBR",164.916666666667,"Mass","Europe"
"GBR",164.916666666667,"Mass","Europe"
"GBR",164.916666666667,"Mass","Europe"
"NED",164.933333333333,"Mass","Europe"
"IRL",164.933333333333,"Mass","Europe"
"GBR",164.933333333333,"Mass","Europe"
"GBR",164.933333333333,"Mass","Europe"
"GBR",164.95,"Mass","Europe"
"USA",164.95,"Mass","Americas"
"IRL",164.95,"Mass","Europe"
"IRL",164.95,"Mass","Europe"
"GBR",164.95,"Mass","Europe"
"GBR",164.966666666667,"Mass","Europe"
"GBR",164.966666666667,"Mass","Europe"
"GBR",164.966666666667,"Mass","Europe"
"GBR",164.983333333333,"Mass","Europe"
"USA",164.983333333333,"Mass","Americas"
"ARG",165,"Mass","Americas"
"GBR",165,"Mass","Europe"
"FRA",165,"Mass","Europe"
"GBR",165.016666666667,"Mass","Europe"
"GBR",165.016666666667,"Mass","Europe"
"CHN",165.033333333333,"Mass","Asia"
"GBR",165.033333333333,"Mass","Europe"
"GBR",165.05,"Mass","Europe"
"GBR",165.05,"Mass","Europe"
"GBR",165.05,"Mass","Europe"
"GBR",165.083333333333,"Mass","Europe"
"NED",165.1,"Mass","Europe"
"GBR",165.116666666667,"Mass","Europe"
"GBR",165.133333333333,"Mass","Europe"
"GBR",165.133333333333,"Mass","Europe"
"USA",165.133333333333,"Mass","Americas"
"GBR",165.15,"Mass","Europe"
"GBR",165.166666666667,"Mass","Europe"
"MEX",165.183333333333,"Mass","Americas"
"GBR",165.2,"Mass","Europe"
"GBR",165.2,"Mass","Europe"
"GBR",165.2,"Mass","Europe"
"POL",165.216666666667,"Mass","Europe"
"POL",165.216666666667,"Mass","Europe"
"GBR",165.233333333333,"Mass","Europe"
"GBR",165.25,"Mass","Europe"
"USA",165.25,"Mass","Americas"
"FRA",165.25,"Mass","Europe"
"USA",165.3,"Mass","Americas"
"GBR",165.3,"Mass","Europe"
"GBR",165.316666666667,"Mass","Europe"
"GBR",165.333333333333,"Mass","Europe"
"GBR",165.35,"Mass","Europe"
"GBR",165.366666666667,"Mass","Europe"
"GBR",165.383333333333,"Mass","Europe"
"GBR",165.383333333333,"Mass","Europe"
"GER",165.416666666667,"Mass","Europe"
"GBR",165.416666666667,"Mass","Europe"
"GBR",165.416666666667,"Mass","Europe"
"GBR",165.433333333333,"Mass","Europe"
"GBR",165.45,"Mass","Europe"
"GBR",165.45,"Mass","Europe"
"IRL",165.45,"Mass","Europe"
"GBR",165.466666666667,"Mass","Europe"
"GBR",165.483333333333,"Mass","Europe"
"SUI",165.483333333333,"Mass","Europe"
"GER",165.483333333333,"Mass","Europe"
"GBR",165.5,"Mass","Europe"
"FRA",165.533333333333,"Mass","Europe"
"GBR",165.533333333333,"Mass","Europe"
"LAT",165.533333333333,"Mass","Europe"
"GBR",165.55,"Mass","Europe"
"NED",165.55,"Mass","Europe"
"GBR",165.55,"Mass","Europe"
"GBR",165.55,"Mass","Europe"
"GBR",165.566666666667,"Mass","Europe"
"GBR",165.566666666667,"Mass","Europe"
"GBR",165.583333333333,"Mass","Europe"
"ITA",165.616666666667,"Mass","Europe"
"GBR",165.633333333333,"Mass","Europe"
"GBR",165.65,"Mass","Europe"
"GBR",165.65,"Mass","Europe"
"USA",165.666666666667,"Mass","Americas"
"ROU",165.683333333333,"Mass","Europe"
"GBR",165.683333333333,"Mass","Europe"
"PUR",165.683333333333,"Mass","Americas"
"GBR",165.7,"Mass","Europe"
"GBR",165.7,"Mass","Europe"
"GBR",165.7,"Mass","Europe"
"GBR",165.7,"Mass","Europe"
"GBR",165.7,"Mass","Europe"
"GBR",165.7,"Mass","Europe"
"USA",165.716666666667,"Mass","Americas"
"GBR",165.733333333333,"Mass","Europe"
"GBR",165.75,"Mass","Europe"
"GUA",165.75,"Mass","Americas"
"GBR",165.75,"Mass","Europe"
"GBR",165.75,"Mass","Europe"
"GBR",165.766666666667,"Mass","Europe"
